year,gender,official_time,seconds
2014,M,2:27:32,8852.0
2014,M,2:27:36,8856.0
2014,M,2:27:37,8857.0
2014,M,2:27:38,8858.0
2014,F,2:27:40,8860.0
2014,M,2:27:55,8875.0
2014,M,2:27:58,8878.0
2014,M,2:28:12,8892.0
2014,M,2:28:30,8910.0
2014,M,2:28:32,8912.0
2014,M,2:28:39,8919.0
2014,M,2:28:47,8927.0
2014,M,2:28:50,8930.0
2014,M,2:28:55,8935.0
2014,M,2:28:59,8939.0
2014,M,2:29:04,8944.0
2014,M,2:29:10,8950.0
2014,M,2:29:12,8952.0
2014,M,2:29:15,8955.0
2014,M,2:29:17,8957.0
2014,M,2:29:19,8959.0
2014,M,2:29:26,8966.0
2014,M,2:29:31,8971.0
2014,M,2:29:32,8972.0
2014,M,2:29:41,8981.0
2014,M,2:29:42,8982.0
2014,M,2:29:49,8989.0
2014,M,2:30:03,9003.0
2014,M,2:30:04,9004.0
2014,M,2:30:04,9004.0
2014,M,2:30:13,9013.0
2014,M,2:30:14,9014.0
2014,M,2:30:20,9020.0
2014,M,2:30:24,9024.0
2015,M,2:09:17,7757.0
2015,M,2:09:48,7788.0
2015,M,2:10:22,7822.0
2015,M,2:10:47,7847.0
2015,M,2:10:49,7849.0
2015,M,2:10:52,7852.0
2015,M,2:11:20,7880.0
2015,M,2:12:42,7962.0
2015,M,2:13:35,8015.0
2015,M,2:13:52,8032.0
2015,M,2:13:52,8032.0
2015,M,2:14:17,8057.0
2015,M,2:16:25,8185.0
2015,M,2:18:02,8282.0
2015,M,2:18:44,8324.0
2015,M,2:19:12,8352.0
2015,M,2:19:17,8357.0
2015,M,2:20:04,8404.0
2015,M,2:20:25,8425.0
2015,M,2:20:35,8435.0
2015,M,2:20:42,8442.0
2015,M,2:21:10,8470.0
2015,M,2:21:16,8476.0
2015,M,2:21:58,8518.0
2015,M,2:22:05,8525.0
2015,M,2:22:30,8550.0
2015,M,2:23:21,8601.0
2015,M,2:24:37,8677.0
2015,M,2:24:44,8684.0
2015,M,2:24:49,8689.0
2015,F,2:24:55,8695.0
2015,F,2:24:59,8699.0
2015,M,2:25:08,8708.0
2015,F,2:25:09,8709.0
2015,M,2:25:10,8710.0
2015,M,2:25:10,8710.0
2015,M,2:25:14,8714.0
2015,M,2:25:28,8728.0
2015,M,2:25:31,8731.0
2015,F,2:25:39,8739.0
2015,M,2:25:47,8747.0
2015,M,2:25:47,8747.0
2015,M,2:25:58,8758.0
2015,F,2:26:05,8765.0
2015,M,2:26:09,8769.0
2015,M,2:26:15,8775.0
2015,M,2:26:24,8784.0
2015,M,2:26:29,8789.0
2015,M,2:26:35,8795.0
2015,M,2:26:36,8796.0
2015,M,2:26:38,8798.0
2015,F,2:26:40,8800.0
2015,M,2:26:41,8801.0
2015,F,2:26:52,8812.0
2015,M,2:27:01,8821.0
2015,M,2:27:08,8828.0
2015,M,2:27:10,8830.0
2015,F,2:27:14,8834.0
2015,M,2:27:16,8836.0
2015,M,2:27:20,8840.0
2015,M,2:27:37,8857.0
2015,F,2:27:47,8867.0
2015,M,2:27:49,8869.0
2015,M,2:27:53,8873.0
2015,M,2:27:54,8874.0
2015,M,2:27:57,8877.0
2015,M,2:28:10,8890.0
2015,M,2:28:14,8894.0
2015,M,2:28:17,8897.0
2015,M,2:28:18,8898.0
2015,M,2:28:23,8903.0
2015,M,2:28:29,8909.0
2015,M,2:28:33,8913.0
2015,M,2:28:44,8924.0
2015,F,2:29:07,8947.0
2015,M,2:29:16,8956.0
2015,M,2:29:20,8960.0
2015,F,2:29:23,8963.0
2015,M,2:29:27,8967.0
2015,M,2:29:37,8977.0
2015,M,2:29:38,8978.0
2015,M,2:29:42,8982.0
2015,M,2:29:45,8985.0
2015,M,2:29:49,8989.0
2015,M,2:30:03,9003.0
2015,M,2:30:15,9015.0
2015,M,2:30:17,9017.0
2015,M,2:30:19,9019.0
2015,M,2:30:28,9028.0
2015,M,2:30:29,9029.0
2015,M,2:31:08,9068.0
2015,M,2:31:18,9078.0
2015,M,2:31:23,9083.0
2015,M,2:31:34,9094.0
2015,M,2:31:38,9098.0
2015,M,2:31:57,9117.0
2015,M,2:31:59,9119.0
2015,M,2:32:01,9121.0
2015,M,2:32:02,9122.0
2015,M,2:32:05,9125.0
2016,M,2:12:45,7965.0
2016,M,2:13:32,8012.0
2016,M,2:14:02,8042.0
2016,M,2:14:05,8045.0
2016,M,2:15:45,8145.0
2016,M,2:16:43,8203.0
2016,M,2:16:52,8212.0
2016,M,2:18:05,8285.0
2016,M,2:18:46,8326.0
2016,M,2:21:37,8497.0
2016,M,2:22:02,8522.0
2016,M,2:22:21,8541.0
2016,M,2:22:22,8542.0
2016,M,2:24:44,8684.0
2016,M,2:24:46,8686.0
2016,M,2:24:54,8694.0
2016,M,2:24:55,8695.0
2016,M,2:25:31,8731.0
2016,M,2:26:24,8784.0
2016,M,2:27:02,8822.0
2016,M,2:27:07,8827.0
2016,M,2:27:41,8861.0
2016,M,2:27:48,8868.0
2016,M,2:27:53,8873.0
2016,M,2:28:14,8894.0
2016,M,2:28:26,8906.0
2016,M,2:28:53,8933.0
2016,M,2:29:09,8949.0
2016,F,2:29:19,8959.0
2016,M,2:29:23,8963.0
2016,M,2:29:32,8972.0
2016,M,2:29:51,8991.0
2016,F,2:30:03,9003.0
2016,M,2:30:22,9022.0
2016,M,2:30:27,9027.0
2016,F,2:30:50,9050.0
2016,M,2:30:57,9057.0
2016,M,2:31:14,9074.0
2016,M,2:31:16,9076.0
2016,M,2:31:24,9084.0
2016,M,2:31:39,9099.0
2016,M,2:31:47,9107.0
2016,M,2:32:00,9120.0
2016,F,2:32:28,9148.0
2016,M,2:32:37,9157.0
2016,M,2:32:44,9164.0
2016,M,2:32:45,9165.0
2016,M,2:33:03,9183.0
2016,F,2:33:13,9193.0
2016,M,2:33:19,9199.0
2016,M,2:33:23,9203.0
2016,M,2:33:35,9215.0
2016,F,2:33:40,9220.0
2016,M,2:33:46,9226.0
2016,M,2:33:50,9230.0
2016,F,2:33:56,9236.0
2016,M,2:34:02,9242.0
2016,M,2:34:12,9252.0
2016,M,2:34:15,9255.0
2016,M,2:34:17,9257.0
2016,M,2:34:19,9259.0
2016,M,2:34:20,9260.0
2016,M,2:34:30,9270.0
2016,M,2:34:35,9275.0
2016,F,2:34:38,9278.0
2016,M,2:34:41,9281.0
2016,M,2:34:43,9283.0
2016,M,2:34:55,9295.0
2016,F,2:35:00,9300.0
2016,M,2:35:00,9300.0
2016,M,2:35:16,9316.0
2016,M,2:35:24,9324.0
2016,M,2:35:40,9340.0
2016,M,2:35:48,9348.0
2016,M,2:35:50,9350.0
2016,M,2:36:02,9362.0
2016,M,2:36:04,9364.0
2016,M,2:36:08,9368.0
2016,M,2:36:10,9370.0
2016,M,2:36:11,9371.0
2016,M,2:36:12,9372.0
2016,M,2:36:18,9378.0
2016,M,2:36:21,9381.0
2016,M,2:36:31,9391.0
2016,M,2:36:54,9414.0
2016,M,2:36:58,9418.0
2016,M,2:37:01,9421.0
2016,M,2:37:10,9430.0
2016,M,2:37:11,9431.0
2016,M,2:37:23,9443.0
2016,M,2:37:23,9443.0
2016,M,2:37:26,9446.0
2016,M,2:37:30,9450.0
2016,F,2:37:31,9451.0
2016,M,2:37:33,9453.0
2016,M,2:37:35,9455.0
2016,F,2:37:36,9456.0
2016,M,2:37:36,9456.0
2016,M,2:37:36,9456.0
2016,M,2:37:46,9466.0
2017,M,2:09:37,7777.0
2017,M,2:09:58,7798.0
2017,M,2:10:28,7828.0
2017,M,2:12:08,7928.0
2017,M,2:12:35,7955.0
2017,M,2:12:45,7965.0
2017,M,2:13:16,7996.0
2017,M,2:14:26,8066.0
2017,M,2:14:45,8085.0
2017,M,2:15:28,8128.0
2017,M,2:15:34,8134.0
2017,M,2:16:47,8207.0
2017,M,2:17:00,8220.0
2017,M,2:17:40,8260.0
2017,M,2:18:14,8294.0
2017,M,2:18:20,8300.0
2017,M,2:18:32,8312.0
2017,M,2:19:33,8373.0
2017,M,2:20:12,8412.0
2017,M,2:20:18,8418.0
2017,F,2:21:52,8512.0
2017,M,2:22:20,8540.0
2017,M,2:22:32,8552.0
2017,F,2:22:51,8571.0
2017,F,2:23:00,8580.0
2017,M,2:23:05,8585.0
2017,M,2:23:12,8592.0
2017,M,2:23:26,8606.0
2017,M,2:23:51,8631.0
2017,M,2:24:27,8667.0
2017,M,2:24:40,8680.0
2017,M,2:24:49,8689.0
2017,M,2:25:02,8702.0
2017,F,2:25:06,8706.0
2017,M,2:25:06,8706.0
2017,M,2:25:15,8715.0
2017,M,2:25:35,8735.0
2017,M,2:26:00,8760.0
2017,M,2:26:40,8800.0
2017,M,2:26:49,8809.0
2017,M,2:26:52,8812.0
2017,M,2:26:58,8818.0
2017,M,2:27:11,8831.0
2017,F,2:27:20,8840.0
2017,M,2:27:35,8855.0
2017,M,2:27:40,8860.0
2017,M,2:27:45,8865.0
2017,M,2:28:18,8898.0
2017,M,2:28:28,8908.0
2017,M,2:28:39,8919.0
2017,M,2:28:43,8923.0
2017,M,2:28:44,8924.0
2017,M,2:28:45,8925.0
2017,F,2:29:35,8975.0
2017,M,2:29:42,8982.0
2017,M,2:29:54,8994.0
2017,M,2:30:11,9011.0
2017,M,2:30:19,9019.0
2017,M,2:30:25,9025.0
2017,M,2:30:31,9031.0
2017,M,2:30:34,9034.0
2017,M,2:30:41,9041.0
2017,F,2:30:58,9058.0
2017,M,2:31:04,9064.0
2017,M,2:31:10,9070.0
2017,M,2:31:13,9073.0
2017,M,2:31:19,9079.0
2017,M,2:31:37,9097.0
2017,M,2:31:37,9097.0
2017,F,2:31:48,9108.0
2017,M,2:31:57,9117.0
2017,M,2:32:01,9121.0
2017,M,2:32:06,9126.0
2017,M,2:32:14,9134.0
2017,F,2:32:24,9144.0
2017,M,2:32:24,9144.0
2017,M,2:32:25,9145.0
2017,M,2:32:44,9164.0
2017,M,2:32:46,9166.0
2017,M,2:32:51,9171.0
2017,M,2:33:03,9183.0
2017,M,2:33:03,9183.0
2017,M,2:33:12,9192.0
2017,M,2:33:21,9201.0
2017,F,2:33:26,9206.0
2017,M,2:33:27,9207.0
2017,M,2:33:45,9225.0
2017,M,2:33:55,9235.0
2017,M,2:33:56,9236.0
2017,M,2:34:01,9241.0
2017,M,2:34:09,9249.0
2017,M,2:34:22,9262.0
2017,M,2:34:30,9270.0
2017,M,2:34:40,9280.0
2017,F,2:34:44,9284.0
2017,M,2:34:47,9287.0
2017,M,2:34:49,9289.0
2017,F,2:34:53,9293.0
2017,M,2:35:03,9303.0
2017,M,2:35:15,9315.0
2018,M,2:15:58,8158.0
2018,M,2:18:23,8303.0
2018,M,2:18:35,8315.0
2018,M,2:18:57,8337.0
2018,M,2:19:52,8392.0
2018,M,2:21:47,8507.0
2018,M,2:23:16,8596.0
2018,M,2:23:37,8617.0
2018,M,2:25:02,8702.0
2018,M,2:27:50,8870.0
2018,M,2:27:54,8874.0
2018,M,2:27:55,8875.0
2018,M,2:28:02,8882.0
2018,M,2:28:07,8887.0
2018,M,2:28:18,8898.0
2018,M,2:28:38,8918.0
2018,M,2:28:53,8933.0
2018,M,2:29:01,8941.0
2018,M,2:29:12,8952.0
2018,M,2:29:19,8959.0
2018,M,2:29:43,8983.0
2018,M,2:29:53,8993.0
2018,M,2:30:06,9006.0
2018,M,2:30:56,9056.0
2018,M,2:31:09,9069.0
2018,M,2:31:35,9095.0
2018,M,2:32:10,9130.0
2018,M,2:32:34,9154.0
2018,M,2:32:43,9163.0
2018,M,2:32:48,9168.0
2018,M,2:32:50,9170.0
2018,M,2:32:50,9170.0
2018,M,2:32:58,9178.0
2018,M,2:33:07,9187.0
2018,M,2:33:09,9189.0
2018,M,2:33:18,9198.0
2018,M,2:33:38,9218.0
2018,M,2:33:46,9226.0
2018,M,2:34:07,9247.0
2018,M,2:34:08,9248.0
2018,M,2:34:19,9259.0
2018,M,2:34:23,9263.0
2018,M,2:34:24,9264.0
2018,M,2:34:28,9268.0
2018,M,2:34:38,9278.0
2018,M,2:34:43,9283.0
2018,M,2:34:54,9294.0
2018,M,2:34:54,9294.0
2018,M,2:34:56,9296.0
2018,M,2:35:02,9302.0
2018,M,2:35:12,9312.0
2018,M,2:35:14,9314.0
2018,M,2:35:38,9338.0
2018,M,2:35:40,9340.0
2018,M,2:35:42,9342.0
2018,M,2:35:47,9347.0
2018,M,2:35:48,9348.0
2018,M,2:35:50,9350.0
2018,M,2:35:55,9355.0
2018,M,2:35:57,9357.0
2018,M,2:35:59,9359.0
2018,M,2:36:03,9363.0
2018,M,2:36:04,9364.0
2018,M,2:36:07,9367.0
2018,M,2:36:07,9367.0
2018,M,2:36:08,9368.0
2018,M,2:36:14,9374.0
2018,M,2:36:27,9387.0
2018,M,2:36:29,9389.0
2018,M,2:36:29,9389.0
2018,M,2:36:30,9390.0
2018,M,2:36:33,9393.0
2018,M,2:36:37,9397.0
2018,M,2:36:39,9399.0
2018,M,2:36:40,9400.0
2018,M,2:36:41,9401.0
2018,M,2:36:42,9402.0
2018,M,2:36:43,9403.0
2018,M,2:36:50,9410.0
2018,M,2:36:55,9415.0
2018,M,2:37:01,9421.0
2018,M,2:37:06,9426.0
2018,M,2:37:08,9428.0
2018,M,2:37:10,9430.0
2018,M,2:37:11,9431.0
2018,M,2:37:11,9431.0
2018,M,2:37:14,9434.0
2018,M,2:37:15,9435.0
2018,M,2:37:20,9440.0
2018,M,2:37:23,9443.0
2018,M,2:37:23,9443.0
2018,M,2:37:27,9447.0
2018,M,2:37:28,9448.0
2018,M,2:37:30,9450.0
2018,M,2:37:32,9452.0
2018,M,2:37:32,9452.0
2018,M,2:37:34,9454.0
2018,M,2:37:43,9463.0
2018,M,2:37:49,9469.0
2018,M,2:37:54,9474.0
2019,M,2:07:57,7677.0
2019,M,2:07:59,7679.0
2019,M,2:08:07,7687.0
2019,M,2:08:54,7734.0
2019,M,2:08:55,7735.0
2019,M,2:08:57,7737.0
2019,M,2:09:09,7749.0
2019,M,2:09:25,7765.0
2019,M,2:09:25,7765.0
2019,M,2:09:53,7793.0
2019,M,2:11:51,7911.0
2019,M,2:11:53,7913.0
2019,M,2:12:40,7960.0
2019,M,2:13:05,7985.0
2019,M,2:13:11,7991.0
2019,M,2:13:46,8026.0
2019,M,2:15:29,8129.0
2019,M,2:15:58,8158.0
2019,M,2:16:19,8179.0
2019,M,2:16:46,8206.0
2019,M,2:16:58,8218.0
2019,M,2:17:06,8226.0
2019,M,2:17:37,8257.0
2019,M,2:17:43,8263.0
2019,M,2:18:01,8281.0
2019,M,2:18:40,8320.0
2019,M,2:18:56,8336.0
2019,M,2:19:31,8371.0
2019,M,2:20:23,8423.0
2019,M,2:20:51,8451.0
2019,M,2:22:08,8528.0
2019,M,2:22:51,8571.0
2019,M,2:23:06,8586.0
2019,M,2:23:08,8588.0
2019,M,2:23:15,8595.0
2019,F,2:23:31,8611.0
2019,M,2:24:09,8649.0
2019,F,2:24:13,8653.0
2019,M,2:24:25,8665.0
2019,M,2:24:29,8669.0
2019,M,2:24:35,8675.0
2019,M,2:24:37,8677.0
2019,M,2:24:38,8678.0
2019,M,2:24:54,8694.0
2019,M,2:25:00,8700.0
2019,M,2:25:12,8712.0
2019,M,2:25:15,8715.0
2019,F,2:25:20,8720.0
2019,M,2:25:21,8721.0
2019,M,2:25:24,8724.0
2019,M,2:25:30,8730.0
2019,F,2:25:40,8740.0
2019,M,2:26:00,8760.0
2019,M,2:26:23,8783.0
2019,M,2:26:26,8786.0
2019,M,2:26:45,8805.0
2019,M,2:26:49,8809.0
2019,M,2:26:50,8810.0
2019,M,2:26:51,8811.0
2019,M,2:26:53,8813.0
2019,F,2:27:00,8820.0
2019,M,2:27:03,8823.0
2019,M,2:27:15,8835.0
2019,M,2:27:15,8835.0
2019,M,2:27:17,8837.0
2019,M,2:27:21,8841.0
2019,M,2:27:21,8841.0
2019,M,2:27:27,8847.0
2019,M,2:27:31,8851.0
2019,M,2:27:33,8853.0
2019,M,2:27:42,8862.0
2019,M,2:27:46,8866.0
2019,M,2:27:49,8869.0
2019,M,2:27:51,8871.0
2019,M,2:27:53,8873.0
2019,M,2:28:07,8887.0
2019,M,2:28:24,8904.0
2019,M,2:28:27,8907.0
2019,F,2:28:27,8907.0
2019,M,2:28:33,8913.0
2019,F,2:28:33,8913.0
2019,M,2:28:37,8917.0
2019,M,2:28:41,8921.0
2019,M,2:28:42,8922.0
2019,M,2:28:45,8925.0
2019,M,2:28:47,8927.0
2019,M,2:28:50,8930.0
2019,M,2:28:50,8930.0
2019,M,2:28:53,8933.0
2019,M,2:28:54,8934.0
2019,M,2:29:03,8943.0
2019,M,2:29:03,8943.0
2019,M,2:29:05,8945.0
2019,M,2:29:05,8945.0
2019,F,2:29:10,8950.0
2019,M,2:29:17,8957.0
2019,M,2:29:18,8958.0
2019,M,2:29:25,8965.0
2019,M,2:29:29,8969.0
2019,M,2:29:32,8972.0
2021,M,2:09:51,7791.0
2021,M,2:10:37,7837.0
2021,M,2:10:38,7838.0
2021,M,2:10:47,7847.0
2021,M,2:11:11,7871.0
2021,M,2:11:16,7876.0
2021,M,2:11:26,7886.0
2021,M,2:11:38,7898.0
2021,M,2:11:40,7900.0
2021,M,2:11:44,7904.0
2021,M,2:11:48,7908.0
2021,M,2:11:56,7916.0
2021,M,2:12:00,7920.0
2021,M,2:12:11,7931.0
2021,M,2:12:37,7957.0
2021,M,2:13:47,8027.0
2021,M,2:14:29,8069.0
2021,M,2:14:47,8087.0
2021,M,2:15:03,8103.0
2021,M,2:15:47,8147.0
2021,M,2:15:51,8151.0
2021,M,2:16:07,8167.0
2021,M,2:16:27,8187.0
2021,M,2:19:23,8363.0
2021,M,2:21:01,8461.0
2021,M,2:21:04,8464.0
2021,M,2:21:21,8481.0
2021,M,2:21:27,8487.0
2021,M,2:21:35,8495.0
2021,M,2:21:45,8505.0
2021,M,2:22:01,8521.0
2021,M,2:22:35,8555.0
2021,M,2:22:38,8558.0
2021,M,2:22:57,8577.0
2021,M,2:23:04,8584.0
2021,M,2:23:29,8609.0
2021,M,2:23:34,8614.0
2021,M,2:23:41,8621.0
2021,M,2:24:36,8676.0
2021,F,2:24:45,8685.0
2021,F,2:25:09,8709.0
2021,F,2:25:20,8720.0
2021,M,2:25:24,8724.0
2021,F,2:25:32,8732.0
2021,M,2:25:36,8736.0
2021,F,2:26:09,8769.0
2021,M,2:26:14,8774.0
2021,M,2:26:17,8777.0
2021,M,2:26:29,8789.0
2021,M,2:26:55,8815.0
2021,M,2:26:58,8818.0
2021,M,2:27:02,8822.0
2021,F,2:27:12,8832.0
2021,M,2:27:23,8843.0
2021,M,2:27:31,8851.0
2021,F,2:27:38,8858.0
2021,M,2:27:45,8865.0
2021,M,2:27:45,8865.0
2021,M,2:27:46,8866.0
2021,M,2:27:53,8873.0
2021,M,2:27:55,8875.0
2021,M,2:27:56,8876.0
2021,F,2:28:04,8884.0
2021,M,2:28:09,8889.0
2021,M,2:28:19,8899.0
2021,M,2:28:26,8906.0
2021,M,2:28:40,8920.0
2021,M,2:28:43,8923.0
2021,M,2:28:55,8935.0
2021,M,2:28:57,8937.0
2021,M,2:29:00,8940.0
2021,F,2:29:05,8945.0
2021,F,2:29:06,8946.0
2021,M,2:29:08,8948.0
2021,M,2:29:17,8957.0
2021,M,2:29:21,8961.0
2021,M,2:29:31,8971.0
2021,M,2:29:36,8976.0
2021,M,2:29:46,8986.0
2021,M,2:29:51,8991.0
2021,M,2:29:51,8991.0
2021,M,2:29:54,8994.0
2021,F,2:29:54,8994.0
2021,M,2:30:02,9002.0
2021,M,2:30:12,9012.0
2021,M,2:30:17,9017.0
2021,M,2:30:23,9023.0
2021,F,2:30:33,9033.0
2021,M,2:30:43,9043.0
2021,M,2:30:44,9044.0
2021,M,2:30:48,9048.0
2021,M,2:30:59,9059.0
2021,M,2:31:03,9063.0
2021,F,2:31:04,9064.0
2021,M,2:31:06,9066.0
2021,M,2:31:07,9067.0
2021,M,2:31:22,9082.0
2021,M,2:31:23,9083.0
2021,M,2:31:31,9091.0
2021,M,2:31:34,9094.0
2022,M,2:06:51,7611.0
2022,M,2:07:21,7641.0
2022,M,2:07:27,7647.0
2022,M,2:07:53,7673.0
2022,M,2:08:47,7727.0
2022,M,2:08:50,7730.0
2022,M,2:08:52,7732.0
2022,M,2:08:58,7738.0
2022,M,2:09:07,7747.0
2022,M,2:09:16,7756.0
2022,M,2:09:43,7783.0
2022,M,2:09:44,7784.0
2022,M,2:10:23,7823.0
2022,M,2:10:35,7835.0
2022,M,2:10:52,7852.0
2022,M,2:10:54,7854.0
2022,M,2:11:48,7908.0
2022,M,2:11:49,7909.0
2022,M,2:12:08,7928.0
2022,M,2:12:55,7975.0
2022,M,2:13:46,8026.0
2022,M,2:14:10,8050.0
2022,M,2:14:40,8080.0
2022,M,2:14:48,8088.0
2022,M,2:15:08,8108.0
2022,M,2:15:24,8124.0
2022,M,2:16:39,8199.0
2022,M,2:18:36,8316.0
2022,M,2:19:23,8363.0
2022,M,2:19:39,8379.0
2022,F,2:21:01,8461.0
2022,F,2:21:05,8465.0
2022,F,2:21:32,8492.0
2022,M,2:21:33,8493.0
2022,F,2:21:40,8500.0
2022,M,2:21:46,8506.0
2022,F,2:22:13,8533.0
2022,M,2:22:36,8556.0
2022,M,2:23:11,8591.0
2022,M,2:23:44,8624.0
2022,F,2:23:47,8627.0
2022,M,2:23:56,8636.0
2022,M,2:24:15,8655.0
2022,M,2:24:17,8657.0
2022,M,2:24:26,8666.0
2022,M,2:24:36,8676.0
2022,M,2:24:42,8682.0
2022,F,2:24:43,8683.0
2022,M,2:24:52,8692.0
2022,M,2:24:56,8696.0
2022,M,2:25:00,8700.0
2022,M,2:25:01,8701.0
2022,M,2:25:16,8716.0
2022,F,2:25:23,8723.0
2022,F,2:25:26,8726.0
2022,M,2:25:27,8727.0
2022,M,2:25:31,8731.0
2022,M,2:25:42,8742.0
2022,M,2:25:44,8744.0
2022,F,2:25:57,8757.0
2022,M,2:25:58,8758.0
2022,M,2:26:07,8767.0
2022,M,2:26:30,8790.0
2022,M,2:26:48,8808.0
2022,M,2:26:48,8808.0
2022,M,2:26:55,8815.0
2022,M,2:26:55,8815.0
2022,M,2:27:11,8831.0
2022,M,2:27:12,8832.0
2022,M,2:27:12,8832.0
2022,M,2:27:20,8840.0
2022,M,2:27:21,8841.0
2022,M,2:27:22,8842.0
2022,M,2:27:31,8851.0
2022,M,2:27:32,8852.0
2022,M,2:27:34,8854.0
2022,M,2:27:40,8860.0
2022,M,2:27:41,8861.0
2022,M,2:27:43,8863.0
2022,M,2:27:47,8867.0
2022,M,2:27:51,8871.0
2022,F,2:27:58,8878.0
2022,M,2:27:59,8879.0
2022,F,2:28:02,8882.0
2022,M,2:28:03,8883.0
2022,M,2:28:03,8883.0
2022,M,2:28:05,8885.0
2022,M,2:28:05,8885.0
2022,M,2:28:09,8889.0
2022,M,2:28:17,8897.0
2022,M,2:28:19,8899.0
2022,M,2:28:22,8902.0
2022,M,2:28:23,8903.0
2022,M,2:28:24,8904.0
2022,M,2:28:28,8908.0
2022,M,2:28:30,8910.0
2022,M,2:28:38,8918.0
2022,M,2:28:39,8919.0
2022,M,2:28:39,8919.0
2022,M,2:28:39,8919.0
